"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","condition","shape","image_path","surprisal","n_sides","text_response","word_count"
"","","","","","survey-text","11","2.0.0","410541","p606235arax","tiger","28131","","{""image_description"":""some abstract shape with no idea what it is but a closed loop""}","study","84","stimuli/84.jpg","6959.66","19","some abstract shape with no idea what it is but a closed loop","13"
"","","","","","survey-text","12","2.0.0","425330","p606235arax","tiger","14285","","{""image_description"":""some abstract shape with closed loop""}","study","141","stimuli/141.jpg","7037.04","31","some abstract shape with closed loop","6"
"","","","","","survey-text","13","2.0.0","426995","p606235arax","tiger","1160","","{""image_description"":""some abstract shape with closed loop""}","study","98","stimuli/98.jpg","6906.48","22","some abstract shape with closed loop","6"
"","","","","","survey-text","14","2.0.0","428477","p606235arax","tiger","973","","{""image_description"":""some abstract shape with closed loop""}","study","102","stimuli/102.jpg","6857.23","23","some abstract shape with closed loop","6"
"","","","","","survey-text","15","2.0.0","430021","p606235arax","tiger","1041","","{""image_description"":""some abstract shape with closed loop""}","study","123","stimuli/123.jpg","7035.3","27","some abstract shape with closed loop","6"
"","","","","","survey-text","16","2.0.0","432083","p606235arax","tiger","1550","","{""image_description"":""some abstract shape with closed loop""}","study","70","stimuli/70.jpg","6790.01","16","some abstract shape with closed loop","6"
"","","","","","survey-text","17","2.0.0","450431","p606235arax","tiger","17828","","{""image_description"":""some abstract shape with closed loop. wihtout any parallel line or regular shape""}","study","40","stimuli/40.jpg","6690.54","10","some abstract shape with closed loop. wihtout any parallel line or regular shape","13"
"","","","","","survey-text","18","2.0.0","453224","p606235arax","tiger","2289","","{""image_description"":""some abstract shape with closed loop. wihtout any parallel line or regular shape""}","study","75","stimuli/75.jpg","6817.48","17","some abstract shape with closed loop. wihtout any parallel line or regular shape","13"
"","","","","","survey-text","19","2.0.0","455458","p606235arax","tiger","1726","","{""image_description"":""some abstract shape with closed loop. wihtout any parallel line or regular shape""}","study","27","stimuli/27.jpg","6627.84","8","some abstract shape with closed loop. wihtout any parallel line or regular shape","13"
"","","","","","survey-text","20","2.0.0","456860","p606235arax","tiger","898","","{""image_description"":""some abstract shape with closed loop. wihtout any parallel line or regular shape""}","study","91","stimuli/91.jpg","6985.65","21","some abstract shape with closed loop. wihtout any parallel line or regular shape","13"
"","","","","","survey-text","21","2.0.0","458733","p606235arax","tiger","1364","","{""image_description"":""some abstract shape with closed loop. wihtout any parallel line or regular shape""}","study","144","stimuli/144.jpg","7102.03","31","some abstract shape with closed loop. wihtout any parallel line or regular shape","13"
"","","","","","survey-text","22","2.0.0","460266","p606235arax","tiger","1026","","{""image_description"":""some abstract shape with closed loop. wihtout any parallel line or regular shape""}","study","73","stimuli/73.jpg","6798.06","17","some abstract shape with closed loop. wihtout any parallel line or regular shape","13"
"","","","","","survey-text","23","2.0.0","482762","p606235arax","tiger","21991","","{""image_description"":""some abstract shape with closed loop. wihtout any parallel line or regular shape. Even with more angles""}","study","151","stimuli/151.jpg","7245.76","33","some abstract shape with closed loop. wihtout any parallel line or regular shape. Even with more angles","17"
"","","","","","survey-text","24","2.0.0","491261","p606235arax","tiger","7994","","{""image_description"":""some abstract shape with closed loop. ""}","study","93","stimuli/93.jpg","6903.36","21","some abstract shape with closed loop. ","7"
"","","","","","survey-text","25","2.0.0","501602","p606235arax","tiger","9837","","{""Q0"":""No idea"",""Q1"":"""",""Q2"":"""",""Q3"":""""}","","","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","504901","p606235arax","tiger","3297","<p style=""width:900px;"">Congratulations! You have completed the visual complexity experiment. You received visual stimuli of varying complexity and was asked to describe them. We are collecting data to show the relationship between complex objects and events in the real world and their representations in the mind. We want to know if there is an inverted U-shaped relationship between the two, meaning the length of the descriptions of the stimuli would increase as their complexity increases, hit a plateau point of maximum of description length where they would then begin the decrease as the stimuli gets increasingly complex still. Thanks for participating!</p>"," ","","","","","","",""
"true","","","","","fullscreen","27","null","505910","p606235arax","tiger","null","","","","","","","","",""
